7679,5419,1456,807,794,1167,3990,95,22,34,6,72,12,257,207,2078,2675,1892,384,1437,588,3304,849,688,194,449,902,82,1213,171,0,0,0,0,0,0,0,1,2,1,3,1,1,0,0,18,1,12,328,44,268,8,177
7650,5438,1467,760,781,1117,3970,119,37,65,10,99,21,255,198,2102,2676,1838,416,1403,483,3385,820,650,161,508,956,99,1222,180,0,0,0,0,0,0,0,4,8,1,13,0,8,0,0,28,5,22,349,40,290,16,200
7612,5286,1540,707,886,1136,3845,193,65,79,21,128,30,284,229,2004,2561,1818,448,1410,518,3196,836,641,197,454,949,84,1231,226,1,1,1,0,1,0,0,6,8,1,16,1,13,1,0,21,2,20,344,32,271,15,168
7791,5399,1607,742,927,1221,3892,155,58,61,12,116,29,319,248,2016,2578,1822,419,1402,507,3211,865,651,225,470,965,68,1201,178,0,0,0,0,0,0,0,0,6,0,6,0,1,0,0,25,2,21,332,38,265,16,169
7732,5417,1558,699,847,1195,3964,166,42,63,6,97,21,270,196,2082,2662,1826,403,1460,533,3349,799,577,234,451,944,77,1243,218,0,0,0,0,0,0,0,1,1,3,3,0,1,0,0,18,2,13,331,47,279,6,175
7782,5438,1534,754,764,1146,3983,127,32,63,5,90,13,252,212,2053,2560,1859,448,1424,513,3315,828,627,221,452,918,68,1175,205,0,0,0,0,0,0,0,3,1,0,2,0,2,0,0,31,1,24,305,35,230,17,154
7739,5490,1530,780,702,1241,4009,123,33,29,9,89,15,230,173,2113,2659,1837,450,1376,583,3335,844,648,254,472,946,82,1175,211,0,0,0,0,0,0,0,1,4,0,7,0,3,0,0,37,2,31,347,31,252,20,162
7541,5338,1424,731,789,1121,3877,114,47,41,10,91,26,254,195,2086,2648,1898,420,1506,505,3280,856,692,236,480,991,71,1257,188,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,21,2,18,351,49,314,11,193
7912,5518,1691,805,886,1411,4069,164,44,66,7,105,27,311,246,2120,2729,1876,426,1437,543,3430,866,606,230,431,972,78,1229,226,0,0,0,0,1,0,0,1,1,2,8,1,2,1,0,18,4,17,301,41,242,11,154
7889,5386,1666,732,918,1213,3870,157,49,67,20,102,22,301,227,1941,2598,1722,444,1325,565,3258,719,543,158,415,838,88,1064,201,0,0,1,0,2,0,0,3,4,1,10,4,3,1,0,28,11,20,318,35,250,9,162
7560,5333,1662,723,921,1171,3900,163,64,63,19,117,28,301,208,1983,2564,1811,460,1357,512,3288,810,632,182,449,899,65,1200,211,1,1,2,0,2,0,1,5,4,3,15,2,10,1,1,24,1,19,297,24,232,16,153
