5583,4632,811,907,556,686,3975,364,323,405,251,445,138,508,217,3635,3811,3432,556,3242,1276,3903,2904,2828,816,2285,2898,123,3057,756,67,60,82,26,116,79,33,178,198,179,189,155,116,148,57,109,6,93,2162,100,1876,84,1724
5668,4785,703,611,517,906,3995,311,259,398,179,397,122,461,192,3611,3839,3457,345,3414,1460,3903,2870,2731,615,2353,3047,715,3088,211,61,45,73,22,92,69,22,152,161,158,174,143,98,114,59,145,7,117,2145,321,1923,108,1740
5681,4679,769,939,497,724,3910,312,307,358,201,347,111,433,180,3628,3697,3277,364,3070,727,3705,2860,2705,346,2326,2954,133,3123,438,58,39,73,18,91,85,20,151,161,155,185,127,78,102,52,182,15,156,2172,78,1889,133,1707
6114,806,5149,193,4817,966,431,4115,3830,654,3336,4473,763,4800,626,310,409,288,181,244,283,381,82,67,77,38,94,26,159,116,2465,2183,2554,489,2767,480,1977,3209,3189,326,3407,2961,244,2728,758,1870,243,1711,26,6,17,1581,11
5753,4707,900,1084,520,699,4019,307,269,293,167,344,106,430,244,3692,3946,3572,732,3377,1594,3998,2878,2803,345,2490,3383,519,3274,324,40,31,56,14,76,45,13,118,147,115,167,113,70,93,43,207,7,185,2171,79,1828,170,1672
5823,4770,760,479,514,672,3982,398,295,393,169,437,108,440,191,3573,3836,3481,1085,3334,791,3918,2871,2783,857,2455,2997,368,3165,346,32,14,48,3,65,41,7,170,194,191,182,154,116,97,45,175,4,160,2098,284,1842,146,1677
5851,4871,1030,1141,601,771,4052,439,412,499,274,500,189,594,252,3550,3758,3403,333,3231,979,3937,2881,2735,344,2326,3074,975,3242,443,46,26,74,11,95,79,15,184,198,225,180,192,85,153,71,396,13,379,2077,69,1555,344,1418
5636,4659,793,570,628,673,3918,446,383,434,256,537,184,570,184,3582,3717,3373,499,3326,1127,3799,2929,2744,1438,2397,2915,132,3173,537,64,56,82,18,114,80,25,216,243,203,258,182,108,145,89,109,5,94,2148,112,1944,79,1812
5571,4637,710,800,454,812,3975,332,261,326,140,366,129,398,161,3556,3714,3502,639,3134,737,3839,2905,2682,863,2315,2907,571,3087,332,24,15,45,5,56,53,2,126,140,125,138,103,68,78,33,93,9,81,2151,173,1913,66,1729
5497,4630,724,488,522,673,3989,357,345,321,238,406,119,458,192,3493,3722,3474,447,3257,1158,3705,2977,2785,1835,2394,3009,140,3155,167,74,63,87,29,120,80,37,196,193,197,197,178,86,130,64,588,27,537,2139,157,1476,491,1342
5625,4698,834,350,500,607,3922,355,327,350,233,393,92,416,130,3611,3725,3291,535,3136,355,3755,2741,2638,449,2385,2829,260,2967,352,63,51,85,7,95,78,34,176,220,170,214,145,126,122,43,213,11,208,2175,519,1866,188,1697
5545,4534,755,755,510,715,3881,319,319,364,211,399,126,462,161,3582,3705,3405,528,3128,673,3725,2838,2618,1299,2352,2895,274,3064,351,39,26,84,7,97,91,10,150,190,139,183,125,86,102,43,197,4,184,2071,132,1839,170,1652
5892,4738,934,399,621,977,3875,444,409,465,302,519,121,556,237,3499,3598,3452,691,3142,991,3730,2774,2689,889,2335,2839,390,3067,406,82,69,119,21,159,104,45,227,269,203,289,218,114,185,60,895,121,824,2109,110,1181,766,1074
5759,4921,719,1096,465,630,4054,276,243,256,155,319,89,377,153,3574,3799,3491,675,3219,1635,3887,2850,2659,465,2352,2784,144,3100,522,51,28,58,11,62,59,13,121,129,103,142,107,87,82,37,47,32,25,2114,225,2007,15,1841
5413,4761,668,420,484,643,3921,306,213,385,107,336,64,399,205,3600,3687,3376,713,3165,355,3718,2841,2768,323,2345,2932,118,3030,905,0,0,0,0,6,0,0,43,77,35,92,30,49,20,6,94,3,83,2131,238,1960,73,1797
5411,4675,677,984,441,604,4013,304,263,306,152,323,111,366,155,3687,3791,3490,696,3209,610,3893,2793,2735,457,2388,2948,533,3174,479,39,7,62,0,49,65,2,116,135,125,152,85,75,82,28,98,8,89,2158,176,1939,75,1766
5543,4776,690,862,478,568,3906,316,268,311,144,345,80,417,148,3460,3700,3411,324,3230,1100,3886,2954,2695,621,2419,2969,316,3102,451,12,2,20,0,69,13,1,112,160,123,135,106,74,89,34,54,5,40,2173,246,2042,33,1872
5848,4702,836,722,555,710,3964,428,361,379,222,455,133,499,209,3483,3518,3410,360,3220,974,3751,2785,2704,1473,2406,2934,380,3160,318,115,77,130,13,138,126,36,223,246,219,263,195,116,177,91,89,64,60,2110,275,1956,48,1790
5582,4824,720,1133,491,675,3990,318,267,402,141,363,121,432,177,3601,3757,3548,607,3304,734,3695,2946,2736,322,2421,3134,409,3229,265,10,2,20,0,36,15,0,127,136,118,121,86,67,49,24,133,7,116,2145,222,1932,106,1761
5500,4706,704,512,561,652,3834,320,292,357,190,355,114,474,162,3545,3670,3459,263,3353,516,3791,2942,2676,336,2445,2939,274,3129,205,0,0,4,0,9,0,0,106,122,120,123,75,64,24,8,140,4,132,2218,140,2028,116,1827
5694,4574,840,817,597,774,3873,370,327,443,205,451,116,577,289,3507,3632,3344,457,3146,1430,3656,2754,2663,433,2408,2895,177,2986,263,87,75,108,40,111,105,39,161,190,163,197,149,88,129,46,821,26,736,2225,68,1328,668,1191
5839,4770,594,353,408,759,4013,285,225,320,147,346,84,345,165,3629,3809,3423,450,3321,431,3821,2936,2700,1220,2453,3027,328,3110,188,3,1,14,0,26,10,0,132,154,134,159,104,76,67,24,148,6,125,2250,118,1992,118,1810
5516,4631,683,581,452,592,4016,284,246,270,140,296,72,377,183,3539,3752,3430,359,3272,1821,3764,2953,2665,1229,2455,2994,490,3255,536,9,2,19,0,73,9,1,90,123,103,152,90,106,81,42,157,20,130,2183,91,1926,112,1779
5662,4790,607,830,435,812,4002,287,225,370,143,357,90,420,149,3632,3865,3476,399,3216,542,3916,2893,2898,326,2434,3089,171,3237,304,30,19,40,7,48,34,2,75,96,87,105,79,43,60,29,106,8,91,2149,118,1986,80,1808
5814,4817,936,778,664,778,3898,508,393,458,281,518,157,575,229,3374,3464,3394,707,3242,746,3573,2811,2623,287,2356,2915,633,3035,177,66,49,80,24,108,71,23,195,245,232,256,178,102,154,73,316,18,286,2112,375,1713,252,1567
5880,4758,829,557,576,674,3983,370,357,456,226,408,156,493,235,3629,3871,3574,514,3304,1166,3863,2947,2706,626,2478,2947,397,3231,340,67,42,76,19,98,73,27,212,221,223,229,179,117,115,46,168,12,153,2169,295,1939,134,1761
5420,4470,800,697,667,695,3848,449,429,429,287,501,167,537,196,3631,3690,3328,389,3119,465,4046,2896,2769,1102,2347,2912,163,3035,389,48,28,97,14,133,100,15,296,302,312,298,252,157,175,90,498,12,455,2096,140,1524,429,1393
5962,4786,1027,999,726,888,3872,494,428,445,278,577,162,646,291,3604,3707,3448,597,3238,462,3769,2729,2532,1175,2227,2747,134,3001,200,121,110,114,39,167,141,53,244,247,240,235,232,113,176,73,245,15,213,2111,84,1750,184,1587
5573,4665,756,538,573,718,3999,343,301,390,183,412,108,480,196,3729,3791,3446,537,3210,412,3862,2778,2667,726,2362,2844,668,3029,427,31,18,42,4,60,34,5,154,184,175,200,147,102,74,36,139,13,127,2212,83,1900,111,1720
5611,4750,748,486,517,671,3913,359,315,343,210,395,151,453,163,3476,3748,3330,442,3089,1304,3881,2858,2750,843,2397,2913,150,3021,413,58,48,79,17,121,74,28,152,194,171,234,135,122,127,58,124,108,110,2114,213,1932,94,1762
5856,4892,718,384,476,758,3998,327,279,423,177,353,107,414,171,3534,3802,3502,523,3238,947,3846,2910,2770,597,2390,3045,193,3100,382,41,27,57,16,72,51,14,132,156,149,154,86,91,79,30,86,8,73,2181,269,1973,59,1815
5939,693,4963,259,4550,842,380,4202,3871,1519,3318,4216,668,4459,893,288,314,264,98,242,274,325,110,87,125,49,132,55,189,74,2357,2316,2592,440,2739,164,2082,2892,3218,1319,3162,2833,263,2639,423,1977,63,1755,37,5,30,1616,26
5795,4807,825,807,552,678,3942,350,305,348,186,395,104,488,201,3439,3680,3334,221,3059,1597,3817,2981,2794,459,2367,2928,135,3068,508,75,17,96,3,113,102,4,149,192,167,177,133,93,114,54,148,2,134,2181,78,1894,124,1727
5847,4785,784,429,451,622,3923,325,284,325,170,377,106,382,143,3558,3723,3375,701,3200,403,3895,2814,2514,240,2312,3077,364,3071,268,31,15,38,3,47,42,3,114,124,105,156,89,51,65,24,152,7,146,2092,178,1867,134,1699
5735,4743,669,598,556,552,3977,291,241,373,164,320,89,468,145,3611,3772,3546,435,3427,895,3772,2910,2716,1294,2437,2958,374,3108,211,25,10,33,1,43,29,2,115,119,140,142,102,70,60,29,68,9,53,2174,166,2009,45,1832
5698,4773,790,477,513,690,3898,374,282,351,196,397,115,461,183,3533,3677,3513,354,3150,1269,3753,2877,2693,1330,2369,2858,497,2975,307,57,31,68,16,80,64,14,218,215,222,207,182,91,109,43,104,10,91,2112,125,1951,71,1780
5562,4818,844,591,626,808,3919,415,347,384,236,475,124,482,231,3571,3807,3483,387,3289,1359,3790,2914,2782,371,2381,3145,487,3276,368,86,58,107,34,112,122,32,213,231,217,224,169,103,137,63,238,7,216,2121,137,1783,196,1625
5614,4686,882,1230,629,708,3985,473,388,436,264,529,223,568,249,3558,3717,3474,495,3179,1907,3645,2871,2540,1134,2299,2860,447,3119,769,70,46,84,20,99,85,21,266,266,244,241,211,122,126,41,102,5,82,2116,165,1953,73,1800
5644,4788,747,514,488,881,3912,326,312,378,218,391,97,437,196,3457,3650,3383,810,3205,858,3857,2982,2630,699,2406,2967,582,3125,287,122,82,119,24,129,133,29,190,202,191,223,169,102,150,53,575,17,528,2192,61,1477,473,1347
5687,656,5007,153,4600,1997,402,4108,3840,1043,3417,4138,503,4429,587,275,314,214,122,207,228,327,126,109,145,61,157,47,172,80,2445,2250,2633,580,2707,222,2012,3172,3345,318,3289,2868,528,2709,394,1902,169,1793,30,5,8,1628,1
5507,4684,648,600,459,752,3954,270,234,298,130,287,77,358,179,3504,3707,3474,674,3212,602,3786,2949,2755,274,2378,3037,373,3053,191,4,0,12,0,25,6,0,81,121,60,138,59,71,36,17,46,38,35,2145,143,2051,28,1864
5939,4820,870,586,531,804,3981,410,305,412,180,420,122,456,206,3474,3808,3395,552,3161,1359,3809,2804,2744,296,2347,2971,664,3122,540,45,11,70,3,64,75,3,120,153,109,153,100,71,86,29,201,10,184,2053,192,1772,163,1623
5702,4743,722,682,399,530,3880,289,190,311,111,313,91,348,125,3525,3617,3385,257,3121,1075,3784,2862,2702,416,2467,2957,230,3244,407,0,0,0,0,1,0,0,80,98,109,119,75,57,10,1,116,3,100,2193,273,1986,90,1801
5631,4756,686,971,526,616,3963,280,258,283,155,327,149,421,166,3513,3766,3437,267,3241,740,4025,2851,2666,771,2318,2831,318,3194,429,36,22,49,8,63,55,8,127,141,110,135,108,64,89,42,49,8,36,2209,80,2045,24,1857
5613,4811,820,827,487,640,3983,349,310,385,170,374,126,412,196,3577,3820,3539,438,3291,1091,3775,2857,2752,709,2414,2910,122,3056,727,58,35,73,10,104,86,16,148,170,147,172,139,70,121,57,196,8,185,2187,305,1901,170,1732
5787,5050,657,645,419,749,4148,290,232,258,179,320,85,319,156,3603,3880,3561,878,3350,844,3971,2943,2931,557,2413,2945,122,3105,152,27,15,41,5,67,40,9,126,151,130,157,108,68,80,44,104,9,95,2237,78,1969,86,1782
5491,4624,696,1502,454,717,3856,311,270,326,154,341,127,404,172,3478,3622,3454,482,3146,819,3794,2788,2601,760,2359,2843,370,3083,497,33,19,45,4,59,45,8,126,151,133,148,90,70,63,27,333,9,317,2147,281,1726,282,1580
5678,4735,731,818,609,883,3982,437,349,377,260,452,118,528,246,3451,3651,3460,406,3183,1291,3808,2895,2581,886,2379,3087,335,3137,278,76,69,96,34,106,94,44,191,225,177,253,162,100,150,67,81,28,14,2173,552,1980,0,1812
5649,4836,781,642,536,613,3965,358,268,409,165,395,88,497,182,3487,3873,3379,347,3104,1292,3828,2818,2654,817,2408,2882,462,3053,560,31,13,46,2,57,37,4,134,138,137,148,118,60,78,56,43,4,37,2241,85,2057,32,1865
5572,4639,765,521,526,785,3880,342,291,325,177,396,108,421,145,3428,3675,3341,255,3149,844,3861,2883,2660,647,2372,2901,614,3049,373,66,44,82,20,106,105,26,160,172,155,195,146,72,131,46,854,61,786,2143,153,1259,720,1153
5576,4816,762,426,548,710,3966,379,275,408,175,419,96,468,176,3623,3776,3403,312,3234,435,3803,2901,2682,760,2361,2942,215,3091,549,51,17,66,5,82,67,8,121,155,119,137,115,62,104,36,618,14,558,2146,274,1469,500,1325
5605,4824,769,394,567,774,3946,380,351,377,221,417,144,457,226,3405,3679,3378,715,3246,776,3751,2886,2651,773,2346,2909,664,3043,202,27,14,35,3,127,30,3,180,204,209,199,172,97,143,76,272,8,259,2137,273,1761,237,1612
5761,4712,830,1288,541,714,4034,360,314,396,173,415,98,464,174,3437,3678,3383,1021,3145,827,3779,2747,2526,611,2263,2869,391,3020,770,37,24,59,11,69,55,12,127,155,132,179,115,75,103,40,77,68,65,2095,225,1918,62,1745
5428,4734,618,1150,407,565,4066,285,258,293,180,325,95,337,163,3543,3692,3418,297,3071,1010,3864,2902,2653,1046,2309,2898,427,3010,403,38,26,52,9,76,48,8,143,150,134,157,118,75,109,38,196,18,179,2234,100,1865,148,1695
5692,4745,920,956,705,856,3936,517,456,483,292,560,163,590,233,3508,3682,3453,436,3078,1381,3725,2820,2575,931,2254,2835,308,3061,265,123,73,135,30,167,147,51,291,286,297,292,219,128,205,80,355,18,309,2125,248,1708,267,1562
5759,4822,755,730,533,869,4048,347,302,359,179,385,101,465,201,3732,3893,3432,655,3253,537,3899,2946,2748,1210,2429,3037,257,3131,447,44,30,67,7,74,49,10,156,221,147,185,113,87,87,41,503,9,427,2211,440,1580,390,1449
5746,745,5167,187,4843,1428,462,4068,3968,1613,3372,4268,1003,4563,476,348,350,295,162,238,393,448,93,74,110,36,103,36,196,88,2356,2307,2559,623,2674,195,2059,3100,3267,476,3188,2900,314,2729,373,1929,216,1680,22,0,6,1547,0
5786,4912,739,374,425,665,3969,233,166,253,90,259,75,324,155,3600,3739,3464,527,3326,1860,3855,2906,2743,247,2416,3145,560,3282,541,11,2,22,1,29,14,0,74,93,69,79,58,36,39,18,99,5,84,2181,385,1931,75,1758
6014,4968,854,361,538,700,3997,398,291,369,203,417,103,481,191,3468,3744,3533,528,3376,1611,3783,2906,2736,434,2457,2981,437,3117,222,47,38,65,20,93,54,24,153,209,161,185,133,105,114,53,188,7,166,2195,332,1903,148,1744
5838,4904,614,633,372,655,4095,208,183,207,108,229,63,324,140,3577,3776,3562,506,3246,1488,3847,2894,2734,830,2364,2907,127,3197,384,1,0,4,0,15,4,0,57,93,62,115,46,57,33,16,70,6,49,2147,197,1980,42,1813
5885,4987,690,943,441,714,4090,282,236,282,154,320,95,400,142,3719,3761,3672,585,3244,1579,3902,2890,2685,1441,2368,3029,650,3253,465,24,16,31,5,43,28,3,120,140,122,141,89,70,61,25,152,6,131,2127,331,1883,113,1692
5718,4706,820,1151,667,902,3891,486,381,462,252,510,146,600,298,3613,3772,3454,527,3250,717,3717,2721,2668,641,2263,2827,553,2963,269,25,12,42,3,101,34,7,240,258,263,253,224,115,127,71,106,12,94,2031,242,1884,71,1720
5586,4602,759,648,664,668,3945,351,337,414,180,384,143,467,197,3434,3677,3324,636,3132,1065,3694,2927,2843,1018,2462,3022,141,3142,394,52,9,70,1,77,81,1,142,159,139,150,110,84,90,43,182,18,158,2287,88,1920,135,1748
