5488,4698,616,1107,421,588,3967,309,244,323,131,322,108,351,127,3527,3757,3472,501,3367,697,3741,2900,2747,238,2480,3177,270,3151,209,31,21,38,7,64,35,5,121,147,131,143,101,61,75,24,201,4,190,2232,209,1902,175,1749
5445,4761,551,610,454,569,3934,230,195,230,111,281,82,382,163,3594,3827,3496,430,3265,1242,3808,2843,2631,1116,2337,2906,477,3189,651,0,0,7,0,12,3,0,55,96,52,100,38,58,24,12,95,2,85,2188,67,1980,79,1839
5448,4610,746,713,597,580,4038,361,289,331,177,393,119,454,174,3601,3752,3539,581,3323,553,3816,2989,2816,570,2368,3035,154,3258,484,31,17,43,7,51,42,2,106,140,104,171,91,107,72,34,88,3,77,2128,197,1963,70,1793
5557,4758,705,1315,492,615,3975,356,318,429,219,427,120,444,205,3463,3772,3517,293,3439,1428,3903,2983,2821,998,2418,3074,136,3331,645,59,5,71,1,94,98,0,120,163,118,170,110,105,94,53,81,13,63,2155,391,1994,42,1815
5863,4749,886,702,653,701,3930,430,390,402,248,456,164,562,210,3474,3659,3360,480,3067,832,3742,2896,2655,928,2358,2876,662,2967,222,61,17,92,6,153,119,7,238,239,288,263,210,114,180,67,204,7,176,2144,68,1816,159,1649
5587,4663,791,991,631,738,3935,389,329,405,209,436,152,475,188,3495,3744,3451,450,3190,595,3709,2844,2852,678,2322,2949,201,3105,486,37,25,55,10,69,57,10,183,205,168,204,150,89,90,40,76,6,65,2157,462,1981,55,1797
5780,4890,769,1042,601,825,4017,402,348,366,254,456,174,519,197,3542,3683,3543,596,3427,888,3739,2867,2687,689,2399,3006,377,3126,223,70,45,105,17,135,125,20,249,245,237,257,207,110,130,59,234,9,209,2186,79,1813,186,1631
5443,4805,687,720,507,528,3973,220,177,244,103,237,79,317,142,3487,3724,3489,499,3326,1073,3778,2989,2860,1046,2417,3053,688,3181,651,5,1,8,1,17,6,0,64,75,61,89,44,43,28,10,213,8,204,2283,80,1905,189,1725
5559,4805,654,757,438,547,4062,209,198,253,130,269,63,289,127,3701,3786,3478,620,3320,593,3890,2823,2710,220,2345,3096,449,3284,519,11,3,19,1,28,15,1,66,92,67,90,57,73,44,20,66,55,56,2192,107,2000,45,1808
5573,4740,576,821,478,617,3966,253,194,265,137,274,89,315,131,3475,3693,3402,231,3255,922,3887,2931,2798,902,2410,2935,309,3144,581,3,0,11,0,19,13,0,93,145,95,137,52,65,33,12,173,6,158,2239,187,1955,144,1793
