5262,4485,634,634,404,505,3954,247,178,203,89,224,85,299,119,3331,3654,3344,299,3031,384,3825,2783,2619,294,2315,2770,164,2977,304,2,2,2,0,10,1,1,47,63,53,68,38,36,21,8,30,13,22,2035,232,1919,20,1716
5469,4691,644,521,365,548,4001,202,151,201,86,206,80,260,163,3444,3567,3382,267,3096,604,3849,2653,2418,443,2199,2732,209,2967,204,3,1,2,0,5,0,3,39,70,37,96,24,53,10,6,36,8,30,1994,244,1864,24,1654
5450,4724,569,538,362,524,4140,180,140,166,85,175,52,268,120,3487,3690,3356,277,3097,559,3894,2815,2614,311,2278,2894,159,3030,282,2,0,10,0,19,1,0,51,72,47,77,40,42,27,13,74,6,53,1992,192,1837,43,1625
5354,4583,600,549,375,603,3966,244,153,242,84,243,74,289,130,3434,3674,3418,326,3110,603,3767,2659,2430,365,2268,2779,278,2934,287,1,0,3,0,9,5,0,48,55,61,74,44,29,15,3,41,1,36,2006,190,1858,32,1666
5426,4468,722,449,509,744,3980,309,237,231,142,315,112,376,169,3418,3626,3358,338,3072,692,3792,2690,2550,279,2274,2796,279,3014,328,8,5,14,3,30,4,4,78,93,79,98,71,61,45,26,176,12,167,2013,159,1741,136,1542
5449,4611,678,489,352,488,3973,209,146,195,85,213,78,243,119,3398,3660,3275,370,3013,479,3784,2692,2437,372,2214,2757,254,2967,290,2,0,4,0,13,1,0,54,93,48,98,38,69,28,14,50,7,50,1981,140,1854,40,1636
5533,4693,688,555,415,557,4016,256,187,223,100,244,88,308,124,3376,3605,3310,265,3055,636,3872,2616,2476,414,2247,2751,221,2967,230,1,1,10,1,20,2,1,76,87,82,91,61,35,31,15,44,4,38,1975,187,1862,33,1661
5282,4512,626,472,431,548,3863,281,195,264,105,282,85,348,139,3275,3507,3330,283,3076,420,3765,2681,2437,371,2182,2711,224,2926,293,7,1,6,0,16,1,1,54,66,51,82,41,35,28,11,90,25,73,1931,135,1759,63,1533
5660,4690,792,554,482,697,4017,268,183,244,105,271,87,377,151,3392,3666,3325,286,3014,759,3920,2647,2489,404,2243,2702,243,2909,315,5,7,15,2,32,2,1,79,73,73,93,66,30,45,24,100,2,92,1956,162,1788,79,1558
5349,4587,493,549,347,436,3972,173,160,181,89,205,53,267,128,3423,3652,3419,318,3098,595,3902,2748,2564,382,2307,2796,372,3007,327,10,2,16,2,23,8,0,87,98,95,87,72,43,40,15,93,11,80,2026,155,1828,60,1651
5420,4669,638,430,408,537,4043,282,214,220,132,281,101,328,133,3479,3722,3372,271,3134,520,3914,2791,2623,405,2306,2805,192,3019,334,32,22,45,5,57,41,8,106,122,113,130,91,63,71,37,92,4,82,2041,200,1851,70,1645
5452,4614,592,544,384,579,4037,186,114,188,64,178,42,272,118,3396,3783,3324,380,2994,763,3980,2724,2559,259,2324,2746,327,2935,232,7,0,9,0,14,5,0,51,55,42,66,43,30,24,10,59,2,51,2059,166,1909,47,1695
