5088,4320,565,438,373,513,3759,195,135,211,88,234,50,291,134,3394,3653,3431,302,3147,397,3725,2911,2716,327,2533,2935,239,3068,408,2,0,9,0,17,10,0,46,68,47,65,35,32,24,9,38,8,16,2248,220,2128,11,1962
5327,4488,786,478,581,681,3857,372,285,356,176,405,125,486,171,3484,3703,3448,458,3189,539,3844,2967,2786,263,2378,3053,100,3099,210,56,53,69,28,90,52,28,157,169,156,169,128,72,101,57,123,10,110,2190,169,1986,94,1813
5113,4397,737,501,494,616,3829,359,268,318,167,381,132,418,144,3382,3528,3367,465,3080,652,3590,2845,2695,266,2373,2934,162,3084,331,60,38,73,14,97,64,27,177,166,151,182,123,96,111,54,154,7,143,2176,149,1954,129,1779
5334,4468,829,517,551,699,3888,369,296,367,198,391,129,485,174,3401,3616,3416,290,3213,516,3803,2984,2668,773,2414,2933,372,3068,167,70,39,79,17,92,76,20,173,188,150,202,130,81,120,45,107,8,96,2201,159,2037,89,1855
4967,4420,506,420,293,505,3870,210,169,210,103,225,69,243,128,3485,3637,3379,418,3213,503,3745,2931,2752,647,2497,2890,251,3100,155,4,1,13,0,25,13,0,88,107,82,99,58,55,36,15,145,8,124,2268,216,2025,116,1846
5150,4473,524,526,376,504,3917,262,150,299,92,277,68,315,157,3464,3646,3468,229,3227,511,3664,2868,2690,395,2488,2950,328,3064,281,9,6,14,2,21,14,1,66,83,68,93,52,48,34,19,56,46,45,2225,213,2054,38,1878
5215,4519,638,399,415,542,3867,277,239,259,135,301,123,376,165,3407,3647,3390,229,3128,582,3723,2890,2838,193,2412,3023,227,3085,337,7,2,14,0,28,10,0,95,125,103,122,82,47,42,18,98,4,94,2248,188,2043,84,1877
5279,4485,652,464,459,619,3814,334,228,342,139,331,104,414,181,3587,3664,3467,402,3196,363,3702,2951,2843,470,2490,3021,209,3149,240,6,0,14,0,24,3,0,94,158,99,169,53,107,34,18,309,9,294,2256,244,1845,264,1686
5160,4460,711,525,643,701,3824,367,327,376,220,395,142,465,227,3336,3540,3297,212,3102,754,3773,2827,2671,384,2460,2884,237,3058,451,67,47,82,18,99,80,23,169,190,174,212,149,121,118,53,82,10,63,2218,143,2025,50,1875
5261,4324,803,497,643,740,3749,407,359,355,235,455,114,519,242,3390,3617,3245,453,3008,465,3742,2740,2563,409,2408,2788,239,2980,280,98,79,118,20,134,77,56,228,243,222,250,197,105,162,58,161,11,147,2185,139,1990,129,1817
5132,4466,624,452,424,600,3759,274,214,267,124,302,103,357,138,3464,3621,3405,285,3225,516,3664,2933,2718,328,2432,2973,253,3051,240,27,16,61,2,79,56,3,107,117,107,127,89,44,79,45,149,3,136,2207,246,2006,127,1837
5231,4437,661,527,492,685,3794,370,288,324,186,388,114,413,159,3321,3507,3346,313,3148,609,3686,2769,2662,446,2465,2812,274,3032,229,39,28,53,11,86,48,10,134,173,156,164,122,88,98,45,93,12,82,2320,72,2069,69,1893
5217,4496,615,465,435,570,3822,292,257,272,154,313,132,341,143,3475,3713,3442,348,3219,713,3678,2933,2736,603,2499,2935,356,3139,374,2,3,7,3,22,5,0,127,140,146,146,89,73,43,17,79,8,61,2279,73,2092,48,1911
5094,4366,544,450,338,466,3878,193,179,208,115,233,77,256,106,3551,3753,3565,318,3249,572,3822,2983,2789,321,2474,3003,248,3154,270,15,4,27,1,33,24,3,72,88,70,105,58,61,48,24,94,1,86,2254,205,2060,76,1884
5299,4605,600,392,418,596,3870,252,219,225,148,248,83,324,123,3391,3578,3403,257,3125,667,3731,2981,2820,411,2458,2982,109,3165,302,69,15,96,5,90,104,2,118,141,117,147,102,67,96,50,75,7,60,2210,169,2068,52,1916
5258,4485,632,779,351,482,4015,145,126,140,55,169,59,276,168,3514,3706,3443,219,3220,682,3876,2923,2767,452,2528,2938,349,3165,287,0,0,0,0,0,0,0,29,33,28,42,11,29,1,1,59,3,54,2319,99,2123,47,1940
5486,4627,805,343,606,708,3796,439,344,387,206,452,140,529,176,3356,3541,3228,294,3071,575,3701,2800,2671,532,2358,2752,160,2953,360,84,58,111,19,120,98,33,210,230,199,231,170,150,148,69,142,9,123,2206,114,1972,111,1783
5223,4425,622,500,461,726,3851,325,274,324,153,336,114,401,147,3375,3593,3420,332,3250,588,3619,2907,2703,427,2406,2964,348,3130,309,39,24,49,9,64,49,14,141,154,125,159,116,52,83,30,286,5,272,2221,212,1817,248,1672
5148,4479,661,580,434,561,3854,303,198,290,134,338,87,392,171,3384,3519,3342,372,3224,657,3699,2909,2708,733,2520,2970,264,3149,348,35,21,40,6,64,39,4,102,129,90,121,95,50,78,29,80,3,79,2202,231,2004,68,1852
5152,4410,547,501,406,552,3807,253,202,289,130,301,91,339,149,3411,3700,3331,276,3224,429,3794,2830,2653,208,2436,2925,402,3075,346,2,1,9,1,25,1,0,93,95,97,128,68,58,34,18,51,2,49,2241,207,2093,42,1916
5073,4365,533,738,345,542,3853,236,202,247,131,258,85,291,99,3327,3545,3296,188,3126,909,3742,2863,2695,432,2413,2873,308,3072,306,2,0,10,0,19,1,0,62,93,54,96,47,55,34,13,130,6,117,2214,200,1995,110,1825
5136,4358,583,461,412,529,3787,298,212,269,133,305,113,323,156,3451,3662,3348,240,3155,433,3720,2903,2875,425,2505,2895,176,3085,280,15,6,22,0,42,20,1,83,103,77,102,71,55,52,21,61,10,46,2278,161,2119,38,1938
5201,4498,677,504,410,583,3954,305,245,294,148,318,105,376,162,3362,3590,3333,259,3076,542,3801,2806,2595,645,2441,2926,324,3116,323,26,9,38,2,49,34,3,107,122,99,139,96,67,70,30,55,12,38,2223,130,2067,29,1912
5166,4484,722,429,440,515,3929,259,243,276,124,296,98,343,131,3441,3716,3480,306,3216,1095,3856,2832,2741,209,2509,3038,216,3136,365,26,10,40,4,44,39,1,93,87,88,103,78,58,62,29,157,8,147,2290,58,1996,133,1835
5027,4402,426,763,305,552,3907,181,131,201,63,197,59,225,112,3470,3626,3314,219,3111,820,3798,2869,2723,447,2468,2893,312,3146,300,0,0,0,0,0,0,0,2,14,0,24,0,10,0,0,39,4,35,2269,116,2154,24,1981
5157,4413,632,441,443,522,3899,311,263,286,156,334,154,394,174,3363,3631,3304,543,3099,433,3674,2802,2622,382,2485,2842,541,3058,272,15,4,28,2,37,26,3,93,108,90,117,71,52,47,25,74,13,59,2230,182,2076,39,1916
