5440,4589,613,900,418,574,3925,289,275,358,129,323,114,378,172,3500,3782,3507,600,3309,1014,3853,2915,2672,826,2326,3027,365,3247,976,0,0,2,0,13,0,0,42,77,37,101,27,50,19,8,109,7,99,2134,104,1931,90,1780
5594,4701,696,955,398,595,3954,271,249,272,157,287,92,351,155,3453,3716,3423,542,3090,1394,3718,2788,2667,209,2376,3025,369,3063,399,29,17,40,7,53,38,3,107,125,116,137,82,58,77,30,156,11,149,2169,134,1925,127,1767
5594,4725,737,688,522,836,4004,350,298,426,184,384,103,444,192,3764,3839,3500,495,3424,1064,3830,3069,2949,777,2494,3014,185,3251,261,39,26,47,9,61,47,6,114,148,115,143,89,84,82,37,151,11,133,2210,445,1988,114,1798
5560,4548,767,729,548,735,3909,389,360,362,259,416,147,438,206,3446,3704,3440,636,3318,717,3744,2846,2609,272,2324,2927,761,3061,284,73,44,88,19,102,102,19,202,240,177,251,177,81,156,42,244,19,220,2139,244,1773,201,1612
5560,4721,655,1004,477,677,3991,254,246,284,152,266,143,370,195,3521,3746,3471,435,3316,1342,3778,2919,2682,519,2396,2886,662,3110,184,8,6,19,3,34,3,0,76,91,77,96,55,57,39,19,103,3,89,2172,144,1974,84,1802
5464,4695,642,627,448,585,3928,324,271,338,182,369,89,382,152,3849,3990,3488,518,3286,355,3881,2931,2710,399,2439,2972,531,3150,308,33,25,44,10,53,44,12,151,161,179,189,148,72,78,33,130,9,112,2195,272,2008,94,1819
5626,4922,695,802,521,546,4038,335,314,380,181,365,140,445,173,3744,3866,3564,735,3494,1150,3893,3014,2759,1682,2438,3079,927,3314,378,13,2,20,5,29,18,2,72,129,63,170,52,62,46,20,125,5,119,2161,291,1965,103,1773
5851,4771,946,599,626,691,3924,414,369,438,249,503,129,546,185,3651,3652,3435,317,3340,434,3730,2810,2688,216,2403,3013,460,3076,202,73,53,100,17,116,99,32,209,226,198,246,169,105,136,62,225,13,190,2217,76,1847,164,1691
5516,4735,834,1157,572,709,3981,348,333,365,188,393,136,479,219,3632,3797,3446,377,3279,465,3932,2868,2779,353,2431,3155,586,3187,317,44,30,66,13,94,63,15,177,183,195,188,157,102,101,47,204,6,190,2170,64,1842,169,1689
5700,4749,741,583,505,757,3982,313,283,371,179,356,128,467,186,3567,3674,3395,495,3190,1928,3853,2838,2823,229,2412,3043,167,3094,275,58,21,58,6,50,76,5,104,110,101,146,95,72,70,35,66,9,51,2156,188,2009,30,1855
5977,4739,949,370,726,923,3901,522,457,589,275,586,147,640,233,3560,3631,3441,623,3286,1016,3691,2867,2662,898,2306,2964,111,2996,236,116,61,145,19,173,144,37,265,293,252,267,233,140,178,73,1030,31,962,2091,55,1000,881,881
5882,4805,924,891,623,782,3917,448,304,476,206,490,118,573,223,3606,3764,3537,335,3192,2016,3926,2823,2639,315,2358,3041,409,3201,453,64,48,67,16,79,77,15,148,193,139,209,122,125,98,33,122,9,104,2015,153,1854,88,1702
5954,4864,850,850,738,864,4252,472,419,471,264,509,147,642,295,3708,3819,3522,269,3362,1744,3952,2816,2701,1355,2361,2934,478,3096,214,36,20,50,7,89,43,12,212,232,218,275,175,141,114,29,189,6,169,2094,268,1785,157,1631
5509,4599,894,627,571,703,3885,416,351,349,227,464,133,523,213,3469,3560,3321,625,3118,1715,3723,2750,2535,636,2375,2841,256,3034,584,97,70,103,41,113,106,51,230,250,189,233,179,85,138,53,179,3,152,2119,178,1883,138,1714
5617,4783,659,797,537,637,4021,333,288,316,154,372,78,470,291,3575,3778,3419,756,3253,937,3795,2782,2671,320,2374,3065,541,3179,291,18,8,28,1,35,28,2,115,163,114,169,99,93,67,27,106,13,94,2117,171,1926,74,1756
5355,4613,596,760,544,576,3957,269,266,314,170,330,106,469,220,3777,3694,3475,398,3513,431,3929,2972,2863,276,2402,3338,407,3348,223,13,6,20,0,65,14,1,105,128,105,136,93,75,84,54,148,9,134,2227,232,2005,122,1817
5889,4881,920,990,603,923,4035,476,424,413,240,505,128,554,220,3511,3750,3513,694,3344,1129,3724,2817,2628,1142,2363,2973,300,3145,229,71,55,83,14,122,79,35,211,260,191,293,183,139,159,80,310,7,292,2116,303,1758,270,1597
5547,4661,816,990,666,755,3874,447,379,455,243,474,156,576,287,3596,3749,3533,323,3324,1432,3934,2809,2645,836,2351,2868,218,3095,232,53,24,57,5,123,64,9,250,265,242,264,210,112,194,81,154,6,139,2134,55,1869,124,1724
5486,4525,762,1346,537,641,3822,339,317,390,192,376,109,429,203,3493,3659,3487,481,3230,726,3662,2953,2810,1040,2399,2899,155,3164,428,45,31,63,11,82,72,12,156,168,160,187,139,83,122,42,55,6,43,2133,425,1980,32,1798
5481,4611,677,1323,550,645,3851,329,297,394,186,407,122,528,206,3546,3718,3326,572,3263,344,3749,2748,2715,183,2391,2973,653,3107,205,19,11,27,5,39,25,1,94,155,90,153,74,72,58,30,198,11,180,2221,74,1873,162,1711
5695,4850,920,846,587,809,4115,440,402,460,281,479,141,523,179,3718,3888,3456,512,3224,413,3871,2877,2724,1571,2374,2896,255,3132,780,108,86,115,20,155,132,36,222,257,197,249,193,82,169,52,403,17,366,2103,201,1658,327,1497
5761,4633,937,1024,638,909,3933,453,385,487,249,488,152,581,224,3586,3721,3409,315,3199,1513,3861,2821,2578,1014,2331,2835,432,3075,418,97,75,118,24,137,111,48,256,250,256,264,238,136,153,68,197,16,173,2197,156,1894,146,1722
5484,4657,728,1167,519,742,3926,378,345,350,179,408,113,433,172,3446,3636,3417,438,3380,618,3785,2919,2911,430,2443,3077,137,3128,230,52,31,61,12,64,70,10,114,169,131,190,106,77,87,31,56,9,54,2188,188,2062,41,1902
5418,4633,709,844,427,624,3951,256,222,272,143,315,86,369,141,3596,3770,3469,454,3402,1450,3879,2928,2686,244,2403,3095,533,3243,196,24,11,36,4,42,27,3,87,107,88,121,76,50,60,24,155,10,141,2265,67,1938,129,1759
6281,5115,990,480,693,958,3904,496,459,509,273,556,192,619,247,3450,3825,3387,355,3213,759,3780,2922,2794,626,2424,2887,307,3084,392,79,62,100,25,113,90,33,226,288,212,260,198,148,155,63,684,28,634,2156,305,1396,577,1260
5810,4721,1014,483,750,881,3908,547,455,536,303,638,211,657,253,3592,3663,3451,428,3186,894,3895,2729,2634,277,2302,2971,123,3108,479,126,54,131,11,164,156,35,284,314,313,313,242,147,210,108,341,18,321,2108,363,1672,288,1533
5512,4712,607,669,385,688,3920,241,187,269,146,297,79,331,159,3545,3726,3483,614,3305,1113,3776,2844,2733,441,2425,2869,367,3109,313,7,2,10,1,53,17,0,116,145,135,143,115,68,95,48,85,74,72,2189,214,2023,63,1836
5762,4801,744,354,457,576,3935,340,309,338,207,397,107,429,223,3510,3741,3462,322,3118,864,4020,2987,2653,367,2344,2874,444,3088,379,31,21,40,8,49,32,7,123,141,125,134,115,56,56,31,292,11,269,2186,51,1766,239,1618
5694,4763,901,703,487,714,4051,311,255,323,187,357,99,402,179,3601,3894,3468,877,3349,1370,3970,2982,2818,409,2446,3073,486,3194,475,31,15,41,7,62,41,6,127,160,129,156,102,88,77,46,337,12,317,2259,80,1790,282,1629
5650,4824,695,639,500,756,4171,383,338,349,228,397,158,406,175,3659,3929,3525,365,3217,579,4073,2904,2690,535,2385,3074,578,3098,407,60,47,77,20,96,71,25,158,190,145,205,150,122,111,37,2246,92,2004,2267,56,54,1821,1
5426,4700,542,839,359,714,4045,181,126,239,58,188,61,308,177,3607,3873,3645,867,3280,1077,3963,2784,2702,1389,2501,2981,430,3103,274,0,0,0,0,0,0,0,8,24,1,28,5,10,1,0,96,7,88,2229,642,2018,73,1815
5598,4795,604,526,475,634,3980,237,229,276,114,296,100,330,139,3527,3719,3476,308,3201,1353,3983,2948,2918,865,2430,2987,209,3226,418,4,3,11,0,21,15,0,98,99,100,115,77,59,33,13,254,9,241,2269,79,1840,220,1697
5570,4719,598,589,463,727,4009,295,246,297,143,287,96,343,157,3464,3692,3580,509,3389,695,3795,2946,2810,1316,2417,2926,466,3085,443,30,19,46,8,58,38,5,109,162,99,168,88,82,57,32,1158,58,994,2202,79,1011,911,908
5641,4694,720,1119,583,804,3913,374,319,369,180,426,108,460,171,3602,3646,3390,258,3328,430,3770,2966,2690,1010,2462,2953,637,3078,197,64,7,77,1,99,87,0,169,191,166,166,136,77,115,60,144,17,134,2146,283,1926,110,1747
5349,4843,524,582,431,565,3941,228,211,275,102,249,94,327,150,3622,3755,3472,350,3178,1163,3806,2918,2753,550,2484,3004,298,3159,437,0,0,3,0,8,0,0,46,93,41,97,31,51,19,9,142,8,133,2179,110,1959,120,1782
5691,4696,910,650,538,676,3953,389,366,406,223,433,170,474,224,3631,3704,3305,366,3135,429,3670,2817,2787,330,2360,2963,184,3248,367,70,52,89,17,106,80,21,203,216,209,195,175,79,125,47,173,10,153,2220,63,1891,140,1744
