-0.017267525064,-0.0365144751303,-0.0445804533423,-0.0530899357623,-0.0464037898996,-0.1,-0.0390028384746
-0.024731478134,-0.0404839666117,-0.023444633668,-0.0347734632984,0.016986806803,-0.1,-0.0378244390149
-0.0643124489303,-0.0512903909419,-0.0360488514493,-0.0684313079202,-0.0690176899807,-0.1,-0.0387835466712
-0.1,-0.1,-0.0345694717462,-0.0461226853189,1.67480202113e-05,-0.1,-0.0376987106735
-0.069600286113,-0.064414936895,-0.0802978955356,-0.0699159873937,-0.0693985850407,-0.1,-0.0681895885547
-0.0573357616345,-0.0690833303015,-0.0344263962854,-0.0468137592363,-0.0642135976068,-0.0488476614453,-0.0504207675876
-0.1,-0.1,-0.0252106166581,-0.0218056213832,0.00770400275704,-0.00905065458546,-0.0348425856785
-0.0135987689556,-0.0209085741715,-0.0410097803586,-0.0164457541822,-0.0195680226825,-0.1,-0.0436946838966
-0.0332880065782,-0.0325290662874,-0.00590131510514,-0.0054773408781,-0.0275382327379,-0.1,-0.0452460508579
-0.0129054384339,-0.00364584225164,-0.0343944855541,-0.0138207794712,-0.0100226177189,-0.00199031829405,-0.0135200884124
-0.1,-0.1,-0.0105755513135,-0.00248286194092,0.00098858141784,-0.00469491409471,0.000187049955639
-0.0373248347038,-0.0188847559364,-0.031740345123,-0.0197740827502,-0.0245130841252,-0.1,-0.0510293755394
-0.1,-0.1,-0.00821475705285,-0.00185414217153,-0.00557322007637,-0.1,-0.00841989308394
-0.0503775494948,-0.0358145064465,-0.074425470093,-0.0538427125989,-0.0463729538283,-0.1,-0.0515902845433
-0.1,-0.1,-0.0633902072351,-0.0627800117029,-0.0668880153121,-0.1,-0.0577523278172
0.0280909313731,0.0473037341316,0.0744218550289,0.110175669222,0.0620479362663,-0.1,-0.0308216042016
0.0234951086553,0.062904975624,-0.00213127397677,-0.0102575194689,0.00576905673392,-0.1,-0.0435405228458
0.134615834363,0.0889688586017,0.0426997985201,0.0907298787927,0.0481601519757,-0.1,-0.0234260309573
-0.1,-0.1,0.021421941201,0.00177645360738,0.0129413908617,-0.1,-0.0350195565144
0.12076425487,0.111690001949,0.0479982561526,0.117109781965,0.182722749865,-0.1,-0.0272261087907
0.0528366907903,0.00405350062795,0.0219004273381,0.113375800551,0.0479972088589,0.0298430194823,-0.0251838714653
